person_age,person_gender,person_education,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_income_log
34.0,female,Master,16,OWN,6000.0,MEDICAL,7.29,0.16,9.0,662,Yes,0,10.521075708675037
33.0,female,High School,10,RENT,2000.0,EDUCATION,11.36,0.01,9.0,619,Yes,0,11.980883252909042
35.0,male,High School,12,MORTGAGE,10000.0,HOMEIMPROVEMENT,13.43,0.27,7.0,615,No,1,10.517429174915097
31.0,male,High School,8,RENT,2050.0,HOMEIMPROVEMENT,8.88,0.06,7.0,608,No,1,10.511594140108
29.0,male,Bachelor,7,RENT,2075.0,PERSONAL,15.23,0.03,7.0,601,Yes,0,11.196734172605947
33.0,female,Associate,12,OWN,5000.0,VENTURE,12.68,0.14,10.0,653,Yes,0,10.512763874058926
30.0,male,Master,10,RENT,2100.0,MEDICAL,6.76,0.14,6.0,691,No,1,9.589872098057842
30.0,female,Associate,9,RENT,2100.0,PERSONAL,12.49,0.13,7.0,686,No,1,9.660842578559068
33.0,female,Associate,15,RENT,2100.0,VENTURE,15.21,0.12,10.0,647,No,1,9.808187372681804
34.0,female,Associate,8,RENT,2100.0,MEDICAL,7.88,0.08,8.0,513,Yes,0,10.163464353895687
29.0,male,Associate,8,RENT,2100.0,PERSONAL,11.01,0.05,6.0,596,Yes,0,10.570008377028364
27.0,female,Master,9,RENT,2100.0,MEDICAL,12.21,0.05,9.0,709,No,0,10.623812061100866
29.0,male,Bachelor,9,MORTGAGE,6000.0,VENTURE,5.79,0.16,8.0,572,Yes,0,10.522880544507412
27.0,male,Bachelor,4,RENT,2100.0,DEBTCONSOLIDATION,11.01,0.04,6.0,637,Yes,0,10.769663242978435
32.0,male,Master,9,RENT,2100.0,MEDICAL,11.01,0.03,7.0,576,Yes,0,11.058102031319523
28.0,male,High School,8,MORTGAGE,3000.0,DEBTCONSOLIDATION,7.29,0.08,5.0,567,No,0,10.521992002599978
33.0,male,Master,12,MORTGAGE,10000.0,HOMEIMPROVEMENT,5.79,0.27,6.0,713,No,0,10.514420920278495
28.0,male,Bachelor,3,RENT,2125.0,VENTURE,15.27,0.05,6.0,662,No,0,10.663054296463898
28.0,male,High School,1,RENT,2150.0,MEDICAL,10.37,0.09,6.0,594,Yes,0,10.132493884118713
27.0,male,Bachelor,5,RENT,2150.0,MEDICAL,14.72,0.07,7.0,592,Yes,0,10.306716829702717
34.0,female,Master,12,RENT,14000.0,PERSONAL,8.9,0.38,7.0,640,No,1,10.526400019413622
27.0,male,Bachelor,4,RENT,14000.0,PERSONAL,7.88,0.37,5.0,616,No,1,10.538820221718257
30.0,female,Bachelor,7,RENT,14000.0,VENTURE,7.29,0.35,10.0,602,No,1,10.608785611265057
28.0,female,Master,4,RENT,14000.0,EDUCATION,11.01,0.34,5.0,666,No,1,10.633376414449176
27.0,female,Bachelor,2,RENT,14000.0,PERSONAL,14.27,0.33,8.0,622,No,1,10.669513378508645
28.0,female,Associate,4,RENT,14000.0,HOMEIMPROVEMENT,11.99,0.39,9.0,615,No,1,10.481083579935971
34.0,male,Master,12,RENT,14000.0,DEBTCONSOLIDATION,7.51,0.32,6.0,683,No,1,10.69898823220789
35.0,male,Associate,14,RENT,14000.0,DEBTCONSOLIDATION,7.88,0.31,8.0,656,No,1,10.726104764547102
30.0,male,Bachelor,7,RENT,14000.0,MEDICAL,12.73,0.29,8.0,621,No,1,10.79277700890734
27.0,female,Associate,2,RENT,14000.0,MEDICAL,19.82,0.33,10.0,565,No,1,10.650412438776545
28.0,male,Associate,4,RENT,14000.0,PERSONAL,11.89,0.28,5.0,590,No,1,10.802916927334872
29.0,male,Bachelor,6,RENT,14000.0,VENTURE,8.49,0.28,10.0,553,No,1,10.804380342230186
28.0,female,Bachelor,3,OWN,7500.0,HOMEIMPROVEMENT,12.98,0.2,8.0,581,Yes,0,10.511430812581505
29.0,male,Associate,8,RENT,2200.0,DEBTCONSOLIDATION,5.99,0.12,10.0,616,Yes,0,9.790990521308983
29.0,female,Bachelor,4,RENT,2200.0,PERSONAL,13.48,0.12,10.0,704,No,1,9.855137291595081
34.0,male,Master,13,MORTGAGE,14000.0,VENTURE,7.51,0.38,8.0,603,Yes,0,10.507666898035328
29.0,male,Bachelor,8,RENT,2200.0,HOMEIMPROVEMENT,9.32,0.1,5.0,613,No,1,9.96199228190869
28.0,male,Doctorate,4,MORTGAGE,3000.0,EDUCATION,6.76,0.08,9.0,691,Yes,0,10.52301510322231
31.0,female,Master,8,RENT,2200.0,MEDICAL,7.49,0.06,10.0,651,Yes,0,10.51330747050632
31.0,female,High School,9,RENT,2200.0,EDUCATION,13.06,0.05,10.0,505,Yes,0,10.755389085456933
35.0,female,Bachelor,12,RENT,2200.0,MEDICAL,11.01,0.04,10.0,623,No,0,10.800452743290393
31.0,female,High School,10,RENT,2200.0,DEBTCONSOLIDATION,9.63,0.04,8.0,669,No,0,10.84361199166168
27.0,male,Bachelor,6,RENT,2200.0,MEDICAL,11.01,0.05,8.0,692,No,1,10.791234766593037
32.0,male,Master,6,RENT,2200.0,MEDICAL,15.65,0.04,5.0,568,No,1,10.886651577844573
30.0,female,Master,5,RENT,2200.0,MEDICAL,10.99,0.03,8.0,577,Yes,0,11.069680605025184
27.0,female,Associate,1,RENT,2200.0,HOMEIMPROVEMENT,10.74,0.03,8.0,669,No,0,11.349229372299439
30.0,female,Associate,6,OWN,5000.0,PERSONAL,7.14,0.14,7.0,577,Yes,0,10.510205005097685
28.0,male,Master,9,RENT,2200.0,DEBTCONSOLIDATION,9.99,0.02,6.0,616,No,0,11.485143083957777
28.0,male,High School,2,MORTGAGE,6000.0,MEDICAL,13.98,0.16,8.0,652,Yes,0,10.507229584228375
34.0,male,Bachelor,15,RENT,2200.0,DEBTCONSOLIDATION,7.51,0.02,5.0,670,No,0,11.884157932115944
27.0,male,Master,5,RENT,2250.0,HOMEIMPROVEMENT,18.25,0.12,6.0,647,No,1,9.881037423698537
29.0,male,Associate,11,MORTGAGE,5000.0,HOMEIMPROVEMENT,7.51,0.13,8.0,700,Yes,0,10.523526261275435
28.0,male,High School,4,RENT,2250.0,MEDICAL,8.49,0.1,9.0,671,Yes,0,10.033506533859862
30.0,female,Associate,6,RENT,2250.0,VENTURE,8.88,0.04,8.0,694,Yes,0,10.846673347872928
27.0,male,Bachelor,1,RENT,2250.0,DEBTCONSOLIDATION,11.01,0.04,7.0,598,Yes,0,10.97411180466407
28.0,male,High School,6,RENT,2250.0,MEDICAL,6.99,0.04,8.0,641,No,1,10.850714777975867
33.0,male,Bachelor,10,MORTGAGE,12000.0,VENTURE,7.14,0.33,5.0,682,No,0,10.513769295265618
28.0,female,High School,7,RENT,2300.0,EDUCATION,13.17,0.05,7.0,621,Yes,0,10.720775294568275
30.0,female,Associate,8,RENT,2300.0,MEDICAL,8.59,0.05,8.0,634,Yes,0,10.770798102188564
29.0,male,Associate,6,RENT,2300.0,DEBTCONSOLIDATION,13.43,0.03,6.0,603,No,1,11.229819572483336
32.0,male,High School,10,RENT,2375.0,MEDICAL,11.83,0.03,7.0,635,No,0,11.197529553950933
35.0,male,Master,12,RENT,2375.0,VENTURE,9.25,0.03,9.0,663,Yes,0,11.363729158608102
34.0,female,Bachelor,10,MORTGAGE,4650.0,MEDICAL,11.01,0.13,8.0,641,No,0,10.522395983160541
31.0,female,Bachelor,6,RENT,2400.0,EDUCATION,11.71,0.16,10.0,653,No,1,9.63456180856679
28.0,female,Master,5,RENT,2400.0,PERSONAL,12.68,0.15,8.0,666,No,1,9.656883441842194
31.0,male,High School,10,RENT,2400.0,PERSONAL,11.01,0.15,10.0,642,No,1,9.670798588378387
27.0,male,Master,7,RENT,2400.0,MEDICAL,10.65,0.11,6.0,647,Yes,0,10.026810768568128
30.0,female,High School,12,RENT,2400.0,EDUCATION,11.49,0.1,10.0,630,No,0,10.039896052315676
34.0,female,High School,14,RENT,2400.0,MEDICAL,14.79,0.11,10.0,653,No,0,10.025439663286875
29.0,female,Bachelor,6,MORTGAGE,6600.0,VENTURE,13.85,0.18,8.0,594,Yes,0,10.52247675969231
29.0,male,Bachelor,5,MORTGAGE,1600.0,DEBTCONSOLIDATION,10.25,0.04,9.0,596,Yes,0,10.518159546219628
30.0,male,Master,5,RENT,2400.0,VENTURE,10.25,0.09,9.0,720,No,0,10.189042363971735
31.0,female,Bachelor,10,RENT,2400.0,HOMEIMPROVEMENT,8.49,0.08,8.0,632,No,1,10.259552310349166
33.0,female,Associate,13,MORTGAGE,12250.0,EDUCATION,11.36,0.33,8.0,640,No,0,10.529238800109523
30.0,male,Master,8,MORTGAGE,5000.0,VENTURE,11.01,0.13,10.0,593,Yes,0,10.529880425582677
29.0,male,Associate,10,RENT,2400.0,PERSONAL,10.36,0.08,6.0,695,Yes,0,10.274878680310541
34.0,male,Associate,13,RENT,2400.0,PERSONAL,13.11,0.08,5.0,658,No,0,10.293297421033719
32.0,female,Associate,10,MORTGAGE,6000.0,EDUCATION,15.31,0.16,8.0,672,Yes,0,10.524037158179487
33.0,female,High School,11,RENT,2400.0,VENTURE,9.91,0.06,5.0,680,No,0,10.525917160881786
29.0,male,Associate,5,MORTGAGE,6500.0,MEDICAL,8.59,0.17,10.0,695,No,0,10.525460913641549
28.0,male,Bachelor,3,RENT,2400.0,PERSONAL,9.25,0.07,6.0,682,Yes,0,10.513090067385729
27.0,female,Master,4,OWN,5000.0,VENTURE,11.01,0.13,5.0,635,Yes,0,10.52615861929175
31.0,male,Master,6,RENT,2400.0,DEBTCONSOLIDATION,13.47,0.06,5.0,678,No,0,10.550145669363118
28.0,female,Bachelor,4,RENT,2400.0,PERSONAL,11.49,0.06,6.0,596,Yes,0,10.557737967466126
30.0,female,High School,9,RENT,2400.0,MEDICAL,16.49,0.06,6.0,604,Yes,0,10.557945878480961
33.0,female,High School,12,RENT,2400.0,VENTURE,11.99,0.06,9.0,665,No,0,10.62888408731157
31.0,male,Associate,6,RENT,2400.0,MEDICAL,12.21,0.06,5.0,625,Yes,0,10.645210588588755
27.0,male,Associate,2,RENT,2400.0,VENTURE,11.01,0.06,9.0,682,Yes,0,10.67509927304084
30.0,male,Master,8,RENT,2400.0,MEDICAL,17.93,0.07,7.0,663,No,1,10.49024591113472
32.0,female,Bachelor,12,OWN,3000.0,MEDICAL,15.65,0.08,6.0,607,Yes,0,10.52274596768403
27.0,male,High School,4,RENT,2400.0,MEDICAL,17.49,0.06,10.0,605,No,1,10.517320926376348
27.0,male,High School,4,RENT,2400.0,DEBTCONSOLIDATION,15.99,0.06,9.0,566,No,1,10.528891081009554
28.0,male,Bachelor,4,RENT,2400.0,PERSONAL,7.66,0.05,5.0,549,Yes,0,10.735700781219071
27.0,male,High School,6,RENT,2400.0,MEDICAL,10.65,0.05,6.0,644,No,0,10.757498543639837
30.0,male,Associate,3,RENT,2400.0,DEBTCONSOLIDATION,10.99,0.05,7.0,663,No,0,10.77385999246528
35.0,female,Bachelor,15,RENT,2400.0,DEBTCONSOLIDATION,11.71,0.05,10.0,676,No,0,10.801532844068934
31.0,female,Associate,7,RENT,2400.0,MEDICAL,11.01,0.05,9.0,654,Yes,0,10.800473133352277
30.0,female,High School,8,RENT,2400.0,MEDICAL,8.49,0.05,10.0,526,Yes,0,10.795424114541712
30.0,female,High School,7,RENT,2400.0,MEDICAL,15.57,0.06,5.0,571,No,1,10.63226728572478
34.0,female,Bachelor,9,RENT,2400.0,DEBTCONSOLIDATION,9.32,0.05,7.0,658,Yes,0,10.799555168721248
28.0,male,Associate,2,RENT,2400.0,DEBTCONSOLIDATION,7.29,0.06,9.0,591,No,1,10.67134787923793
28.0,female,High School,8,MORTGAGE,10500.0,MEDICAL,8.94,0.28,8.0,535,Yes,0,10.516075225237657
34.0,male,Master,14,MORTGAGE,7300.0,EDUCATION,9.32,0.2,9.0,691,Yes,0,10.52446718479401
29.0,female,High School,7,MORTGAGE,8000.0,HOMEIMPROVEMENT,12.84,0.21,8.0,636,Yes,0,10.524843306446932
32.0,male,Bachelor,9,RENT,2400.0,PERSONAL,9.62,0.05,7.0,654,No,0,10.847821375434926
27.0,female,Associate,5,RENT,2400.0,VENTURE,6.54,0.05,10.0,599,Yes,0,10.842244029125947
31.0,female,Bachelor,13,RENT,2400.0,MEDICAL,14.35,0.04,5.0,652,Yes,0,10.889789304075094
32.0,male,Bachelor,8,RENT,2400.0,PERSONAL,12.42,0.04,6.0,668,Yes,0,10.920112187793817
29.0,male,Associate,7,RENT,2400.0,MEDICAL,11.01,0.04,6.0,659,Yes,0,10.921233183065615
30.0,female,High School,9,RENT,2400.0,PERSONAL,11.49,0.05,9.0,577,No,1,10.813558984596366
34.0,male,High School,10,RENT,2400.0,VENTURE,13.22,0.04,5.0,547,Yes,0,10.97110784576512
29.0,male,High School,8,MORTGAGE,1500.0,DEBTCONSOLIDATION,13.16,0.04,8.0,594,No,0,10.518970444739574
34.0,female,Master,9,RENT,2400.0,DEBTCONSOLIDATION,13.8,0.05,10.0,639,No,1,10.848326867814698
34.0,female,Bachelor,10,RENT,2400.0,VENTURE,11.01,0.04,9.0,661,No,0,11.020430797888961
34.0,female,Associate,9,RENT,2400.0,EDUCATION,13.49,0.04,9.0,636,Yes,0,11.018661929503216
31.0,male,Associate,7,RENT,2400.0,PERSONAL,11.03,0.04,8.0,648,Yes,0,11.01178611079366
30.0,female,High School,10,RENT,2400.0,PERSONAL,9.62,0.04,7.0,517,Yes,0,11.073738099457032
29.0,male,Bachelor,8,MORTGAGE,15000.0,DEBTCONSOLIDATION,9.63,0.41,8.0,662,Yes,0,10.513769295265618
27.0,male,Associate,8,RENT,2400.0,VENTURE,7.49,0.03,6.0,650,Yes,0,11.197488429047741
27.0,female,Bachelor,3,RENT,2400.0,MEDICAL,12.69,0.03,8.0,659,Yes,0,11.202152163695045
28.0,male,Associate,4,MORTGAGE,7500.0,DEBTCONSOLIDATION,11.78,0.2,7.0,642,Yes,0,10.511485258054378
29.0,female,High School,6,RENT,2400.0,EDUCATION,11.11,0.03,6.0,631,Yes,0,11.344648815096859
28.0,female,Bachelor,6,RENT,2400.0,HOMEIMPROVEMENT,10.65,0.03,7.0,544,Yes,0,11.346941716383892
34.0,female,Associate,16,RENT,2400.0,MEDICAL,11.99,0.03,7.0,679,Yes,0,11.347496422846282
34.0,female,High School,10,RENT,2400.0,MEDICAL,13.16,0.03,8.0,665,Yes,0,11.377426423508066
27.0,male,Master,2,RENT,2400.0,MEDICAL,11.01,0.03,5.0,667,Yes,0,11.453769763761468
30.0,male,Master,5,RENT,2400.0,VENTURE,8.9,0.02,5.0,631,Yes,0,11.511254068965794
29.0,female,Master,2,RENT,2400.0,HOMEIMPROVEMENT,13.49,0.02,9.0,612,No,0,11.597670943416288
31.0,male,Associate,9,RENT,2425.0,MEDICAL,5.42,0.03,10.0,623,Yes,0,11.456492670158047
28.0,male,Associate,3,RENT,2425.0,HOMEIMPROVEMENT,11.49,0.02,8.0,619,Yes,0,11.56204890692978
31.0,male,High School,10,MORTGAGE,11225.0,DEBTCONSOLIDATION,13.62,0.3,6.0,620,No,1,10.514448062108126
28.0,male,Bachelor,5,RENT,2475.0,PERSONAL,15.05,0.03,8.0,697,No,1,11.293275802910275
30.0,female,Bachelor,7,MORTGAGE,12000.0,EDUCATION,10.59,0.32,6.0,633,Yes,0,10.517239732281821
27.0,female,Bachelor,5,RENT,2475.0,EDUCATION,6.54,0.03,8.0,696,No,0,11.428195120809646
35.0,female,Master,16,RENT,2500.0,EDUCATION,14.84,0.18,5.0,669,No,1,9.530102337891375
31.0,male,Bachelor,8,OWN,11000.0,HOMEIMPROVEMENT,8.94,0.3,10.0,702,Yes,0,10.51474657362339
29.0,female,Master,8,RENT,13575.0,HOMEIMPROVEMENT,11.71,0.21,10.0,565,No,1,11.093903881679275
29.0,female,Bachelor,7,MORTGAGE,1400.0,EDUCATION,8.9,0.04,9.0,706,No,1,10.51740211387893
27.0,female,Bachelor,3,RENT,13500.0,MEDICAL,10.78,0.3,6.0,671,No,1,10.718387656089568
34.0,male,Bachelor,11,MORTGAGE,18000.0,EDUCATION,12.84,0.49,10.0,590,Yes,0,10.515804215181525
29.0,male,Master,6,OWN,7000.0,VENTURE,6.99,0.19,10.0,660,No,0,10.532176208758672
28.0,female,Associate,1,OWN,5000.0,PERSONAL,8.49,0.13,9.0,669,Yes,0,10.533455287996134
29.0,male,Bachelor,3,RENT,13500.0,DEBTCONSOLIDATION,7.49,0.17,8.0,620,Yes,0,11.269132678088168
35.0,male,Bachelor,13,RENT,13500.0,VENTURE,7.29,0.15,9.0,635,Yes,0,11.417966223579814
27.0,female,Master,0,RENT,13450.0,DEBTCONSOLIDATION,16.32,0.15,8.0,637,No,1,11.431129554668045
35.0,male,Associate,13,MORTGAGE,6000.0,VENTURE,7.49,0.16,7.0,628,Yes,0,10.541042738838962
27.0,male,High School,9,RENT,13425.0,PERSONAL,15.99,0.09,10.0,549,No,1,11.870271183889114
28.0,female,Bachelor,6,RENT,13400.0,PERSONAL,13.06,0.18,6.0,596,Yes,0,11.22598978056824
31.0,male,Associate,8,RENT,13350.0,MEDICAL,12.42,0.25,6.0,620,No,1,10.866661870309134
31.0,male,Master,8,MORTGAGE,5000.0,HOMEIMPROVEMENT,8.32,0.13,9.0,722,No,0,10.538502315656821
30.0,female,Bachelor,5,RENT,13275.0,EDUCATION,11.01,0.34,5.0,672,No,1,10.573519625590022
33.0,male,Bachelor,10,RENT,13250.0,VENTURE,7.66,0.43,6.0,690,No,1,10.341871507401402
33.0,male,Bachelor,9,MORTGAGE,5300.0,EDUCATION,7.68,0.14,7.0,525,Yes,0,10.546314649196058
28.0,female,High School,4,RENT,13250.0,EDUCATION,10.65,0.31,7.0,619,No,1,10.677154250154869
31.0,female,High School,8,RENT,13250.0,HOMEIMPROVEMENT,17.58,0.37,6.0,644,No,1,10.493244497383538
29.0,male,Master,9,MORTGAGE,8000.0,EDUCATION,11.58,0.21,9.0,585,No,1,10.551088053140093
30.0,female,Master,10,RENT,13250.0,VENTURE,7.9,0.24,10.0,690,No,0,10.913869539809824
29.0,male,Master,7,RENT,13250.0,MEDICAL,17.27,0.23,6.0,571,No,1,10.944276500467035
29.0,male,High School,8,MORTGAGE,8875.0,MEDICAL,7.66,0.23,9.0,656,No,0,10.547208116433715
32.0,female,Doctorate,13,MORTGAGE,2400.0,EDUCATION,13.8,0.06,7.0,664,No,0,10.537574511966529
31.0,female,Associate,6,RENT,13225.0,DEBTCONSOLIDATION,12.42,0.12,7.0,661,No,0,11.576669920921471
29.0,male,Master,2,RENT,13200.0,MEDICAL,6.17,0.38,10.0,671,No,1,10.454466147075888
34.0,male,Master,8,RENT,13200.0,PERSONAL,12.42,0.27,8.0,620,No,1,10.803974052865316
34.0,female,High School,15,RENT,13200.0,VENTURE,11.01,0.27,6.0,652,No,1,10.798677214502229
27.0,male,Associate,4,OWN,5500.0,HOMEIMPROVEMENT,10.65,0.14,7.0,611,Yes,0,10.557139982397933
32.0,female,Bachelor,11,RENT,13200.0,MEDICAL,13.49,0.16,6.0,667,No,0,11.348934864860997
29.0,male,Bachelor,6,MORTGAGE,9950.0,DEBTCONSOLIDATION,7.9,0.26,6.0,639,Yes,0,10.5398791792736
30.0,male,Master,5,MORTGAGE,2400.0,HOMEIMPROVEMENT,10.65,0.06,5.0,672,No,1,10.553361820862607
28.0,male,High School,4,MORTGAGE,11300.0,VENTURE,9.91,0.29,5.0,645,Yes,0,10.55825766397507
34.0,male,Associate,11,RENT,13200.0,EDUCATION,10.74,0.12,5.0,641,No,0,11.593611042881482
31.0,male,Associate,7,RENT,13150.0,VENTURE,13.24,0.34,5.0,704,No,1,10.568286697580586
32.0,male,Bachelor,9,MORTGAGE,12000.0,VENTURE,5.42,0.31,6.0,708,Yes,0,10.555395985079477
33.0,male,Bachelor,12,RENT,13075.0,VENTURE,16.7,0.21,8.0,683,No,1,11.041336579870135
32.0,female,Bachelor,8,MORTGAGE,13000.0,DEBTCONSOLIDATION,11.01,0.34,8.0,643,No,1,10.54770705947265
34.0,male,High School,12,RENT,13050.0,DEBTCONSOLIDATION,7.66,0.12,5.0,580,Yes,0,11.626843262430873
34.0,male,High School,10,MORTGAGE,4200.0,EDUCATION,13.72,0.11,7.0,675,Yes,0,10.557009938312806
31.0,male,Master,11,RENT,13000.0,MEDICAL,8.9,0.42,7.0,627,No,1,10.344223274726211
31.0,male,Associate,6,RENT,13000.0,DEBTCONSOLIDATION,6.54,0.38,9.0,567,No,1,10.428186495234625
28.0,male,Bachelor,7,RENT,13000.0,EDUCATION,14.26,0.36,8.0,667,No,1,10.48116776328736
27.0,female,Associate,7,RENT,13000.0,PERSONAL,7.88,0.35,10.0,703,No,1,10.5184028848265
28.0,female,High School,4,RENT,13000.0,DEBTCONSOLIDATION,7.9,0.32,6.0,623,No,1,10.610858099732317
35.0,female,Associate,14,MORTGAGE,15000.0,EDUCATION,13.16,0.4,9.0,624,Yes,0,10.544209219042303
30.0,female,High School,6,RENT,13000.0,MEDICAL,13.61,0.29,8.0,598,No,1,10.694759131089272
34.0,female,Associate,9,MORTGAGE,7400.0,EDUCATION,7.51,0.19,6.0,551,No,0,10.547890817857143
29.0,female,Bachelor,7,RENT,13000.0,PERSONAL,14.35,0.35,8.0,597,No,1,10.535317684107266
27.0,female,High School,4,RENT,13000.0,EDUCATION,9.91,0.29,10.0,547,No,1,10.72099608411258
31.0,male,Bachelor,8,RENT,13000.0,PERSONAL,6.92,0.29,6.0,630,No,1,10.72737786713795
27.0,male,Master,2,RENT,13000.0,DEBTCONSOLIDATION,11.83,0.28,5.0,616,No,1,10.741687004795212
27.0,female,High School,6,MORTGAGE,15000.0,EDUCATION,14.27,0.39,10.0,652,Yes,0,10.550852540440946
28.0,male,Bachelor,6,RENT,13000.0,MEDICAL,14.61,0.31,8.0,674,No,1,10.62888408731157
27.0,male,Associate,4,RENT,13000.0,VENTURE,13.48,0.27,7.0,668,No,1,10.798820189818805
31.0,male,Bachelor,8,RENT,13000.0,HOMEIMPROVEMENT,20.0,0.3,5.0,612,No,1,10.692422071769268
27.0,female,Bachelor,4,RENT,13000.0,DEBTCONSOLIDATION,8.94,0.24,6.0,635,No,0,10.916723490466762
27.0,female,Master,8,RENT,13000.0,EDUCATION,14.59,0.23,10.0,615,Yes,0,10.940313086039021
30.0,female,Bachelor,9,RENT,13000.0,DEBTCONSOLIDATION,9.63,0.23,5.0,695,No,0,10.94804836055082
27.0,male,Bachelor,6,RENT,13000.0,MEDICAL,10.99,0.23,5.0,688,No,0,10.955968638860549
33.0,male,Associate,11,RENT,13000.0,HOMEIMPROVEMENT,9.91,0.24,6.0,634,No,1,10.891280006098993
35.0,male,Bachelor,13,RENT,2500.0,EDUCATION,14.35,0.09,8.0,522,Yes,0,10.200587635966167
29.0,male,High School,5,RENT,2500.0,DEBTCONSOLIDATION,13.11,0.09,8.0,644,No,1,10.212478470309156
27.0,male,Bachelor,3,RENT,2500.0,VENTURE,14.84,0.09,8.0,656,No,1,10.248211365355106
27.0,female,Bachelor,2,RENT,2500.0,MEDICAL,10.65,0.08,9.0,655,Yes,0,10.304978105888882
32.0,female,Bachelor,8,RENT,2500.0,MEDICAL,10.37,0.08,5.0,699,Yes,0,10.306148733311558
27.0,male,High School,7,MORTGAGE,3600.0,PERSONAL,11.48,0.09,7.0,611,Yes,0,10.554848732404476
27.0,male,High School,6,OWN,14000.0,MEDICAL,18.09,0.36,6.0,627,No,1,10.567489095490265
27.0,female,Associate,5,OWN,7000.0,DEBTCONSOLIDATION,16.35,0.18,10.0,586,No,1,10.55396206880912
32.0,female,Bachelor,9,RENT,2500.0,MEDICAL,7.74,0.08,9.0,569,No,0,10.300113711977088
27.0,male,Bachelor,5,MORTGAGE,12300.0,DEBTCONSOLIDATION,12.53,0.32,10.0,707,Yes,0,10.560670711162487
27.0,female,High School,5,MORTGAGE,7500.0,HOMEIMPROVEMENT,7.74,0.19,8.0,627,No,0,10.557633995746341
31.0,male,High School,8,RENT,2500.0,PERSONAL,7.4,0.08,6.0,668,Yes,0,10.34701886145075
27.0,male,High School,3,RENT,2500.0,EDUCATION,11.01,0.08,5.0,537,Yes,0,10.374272126764936
28.0,female,High School,3,RENT,2500.0,PERSONAL,13.99,0.08,8.0,665,No,0,10.38211018126202
27.0,female,Associate,3,RENT,2500.0,VENTURE,13.23,0.08,10.0,553,Yes,0,10.385110910493905
31.0,male,Bachelor,11,MORTGAGE,2500.0,DEBTCONSOLIDATION,13.22,0.06,5.0,641,No,1,10.560230051202273
27.0,female,Bachelor,5,RENT,2500.0,PERSONAL,7.14,0.08,6.0,559,No,1,10.398762894953803
27.0,male,Bachelor,5,OWN,8000.0,VENTURE,11.12,0.21,5.0,590,Yes,0,10.568723822335235
29.0,female,Associate,4,RENT,2500.0,MEDICAL,10.99,0.07,8.0,680,No,0,10.45270662428899
34.0,female,Master,14,MORTGAGE,6000.0,PERSONAL,11.01,0.16,8.0,633,Yes,0,10.55552623920546
34.0,male,Associate,11,RENT,2500.0,PERSONAL,20.0,0.07,9.0,643,No,1,10.47483426334725
27.0,female,Bachelor,4,RENT,2500.0,MEDICAL,11.14,0.07,5.0,640,No,0,10.510695508418417
31.0,male,Bachelor,6,MORTGAGE,7500.0,MEDICAL,11.36,0.19,10.0,669,No,0,10.55807580091745
29.0,male,Associate,9,RENT,2500.0,VENTURE,15.68,0.06,5.0,646,No,1,10.586180275192214
32.0,male,Associate,9,OWN,3400.0,MEDICAL,13.16,0.09,8.0,590,Yes,0,10.568543852929547
32.0,male,Associate,8,RENT,2500.0,PERSONAL,10.0,0.06,6.0,548,Yes,0,10.688301921621898
27.0,male,High School,3,MORTGAGE,14125.0,VENTURE,10.65,0.36,8.0,629,No,0,10.581825617442366
31.0,male,Bachelor,9,RENT,2500.0,HOMEIMPROVEMENT,13.57,0.07,8.0,689,No,1,10.520023630724232
28.0,male,Associate,7,MORTGAGE,8575.0,HOMEIMPROVEMENT,17.58,0.22,7.0,656,No,1,10.584081267024454
33.0,female,Bachelor,9,RENT,2500.0,MEDICAL,15.33,0.06,10.0,676,No,1,10.590063187713035
35.0,female,Bachelor,12,RENT,2500.0,MEDICAL,15.62,0.06,7.0,633,No,1,10.610562292793487
32.0,male,High School,13,RENT,2500.0,MEDICAL,7.14,0.05,9.0,604,No,0,10.78746168293374
31.0,female,Associate,8,RENT,2500.0,MEDICAL,15.27,0.05,8.0,696,Yes,0,10.783985289911469
27.0,male,Bachelor,4,RENT,2500.0,EDUCATION,6.99,0.05,5.0,567,Yes,0,10.799820445069336
30.0,female,Associate,8,RENT,2500.0,VENTURE,5.79,0.05,10.0,614,Yes,0,10.800024455923422
31.0,male,Master,7,RENT,2500.0,MEDICAL,13.23,0.05,5.0,523,Yes,0,10.800982749825957
34.0,male,Bachelor,10,RENT,2500.0,MEDICAL,10.59,0.05,6.0,604,No,0,10.84515359074151
28.0,female,Bachelor,5,RENT,2500.0,EDUCATION,8.49,0.05,8.0,567,Yes,0,10.852690680366042
28.0,female,High School,2,MORTGAGE,12000.0,EDUCATION,12.69,0.3,10.0,604,No,1,10.587871447425917
29.0,male,Associate,7,MORTGAGE,3100.0,MEDICAL,7.51,0.08,5.0,651,No,1,10.582941405964071
27.0,male,Bachelor,3,MORTGAGE,1000.0,DEBTCONSOLIDATION,16.29,0.03,10.0,604,No,1,10.587795784428868
27.0,male,Master,3,RENT,2500.0,PERSONAL,11.99,0.05,10.0,717,Yes,0,10.906579639346825
31.0,female,High School,7,RENT,2500.0,VENTURE,14.09,0.05,5.0,604,No,1,10.772099502426816
